% Filename : LM_Channel_1000_vp_prof.dat 
% 
% Description : Covariance of velocity components and pressure
% 
% Total number of data points  : 256
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mk@ices.utexas.edu) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 2304 
%  Grid (wall-normal)      ny = 512 
%  Grid (spanwise)         nz = 2048 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 5.00000e-05 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 5.00256e-02 
%  Re_tau              Re_tau = 1000.512 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 6/15/2015.
% 
% 
% 
% Remark: 
% 
%      y/delta : Grid point in wall-normal direction, Normalized by channel half width 
%      y^+     : Grid point in wall-normal direction 
%      u'p'    : Covariance of u and p 
%      v'p'    : Covariance of v and p 
%      w'p'    : Covariance of w and p 
% 
% *   Estimated standard deviations of datasets in this file are in the file: LM_Channel_1000_vp_stdev.dat 
% 
% **  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                    u'p'                     v'p'                     w'p'           
%----------------------------------------------------------------------------------------------------------------------------
    3.867361807964542e-03    3.869340452520091e+00    2.451334006834417e-01   -6.782596115737501e-02    2.255708977883750e-04
    4.427714619738898e-03    4.429979955608904e+00    2.462046637038469e-01   -7.921213205129349e-02    2.284306557392831e-04
    5.026596489136725e-03    5.029168228805792e+00    2.431967262424024e-01   -9.070885587618284e-02    2.330175966059913e-04
    5.663984239183018e-03    5.666882083277795e+00    2.376267825382621e-01   -1.020910574732409e-01    2.392645622255883e-04
    6.339853202709356e-03    6.343096839236119e+00    2.313646707478295e-01   -1.131349021647622e-01    2.446752016627713e-04
    7.054177223308256e-03    7.057786326890970e+00    2.264057143074677e-01   -1.236166695142321e-01    2.443055231323524e-04
    7.806928656345802e-03    7.810922887464708e+00    2.246308793755233e-01   -1.333157849966417e-01    2.316758395535765e-04
    8.598078370031459e-03    8.602477374262202e+00    2.275957054018728e-01   -1.420234980230418e-01    2.004681297585236e-04
    9.427595746545392e-03    9.432419153798731e+00    2.363811088124010e-01   -1.495564808009101e-01    1.466081762954208e-04
    1.029544868322330e-02    1.030071610698542e+01    2.515233975566066e-01   -1.557727593775993e-01    7.018201445519671e-05
    1.120160359379907e-02    1.120733463037254e+01    2.730226883460900e-01   -1.605864302086325e-01   -2.380365224005649e-05
    1.214602540970411e-02    1.215223963744949e+01    3.004150280270074e-01   -1.639777838769929e-01   -1.268452175350087e-04
    1.312867758142522e-02    1.313539456000337e+01    3.328856981070165e-01   -1.659965676466183e-01   -2.302504184525492e-04
    1.414952207991849e-02    1.415676134953360e+01    3.693977895058125e-01   -1.667577226663968e-01   -3.284541771297538e-04
    1.520851939808121e-02    1.521630047872461e+01    4.088137177547111e-01   -1.664305333337205e-01   -4.205419591531773e-04
    1.630562855228079e-02    1.631397094297549e+01    4.499969731407462e-01   -1.652231954085404e-01   -5.099155173984080e-04
    1.744080708394102e-02    1.744973026198709e+01    4.918880508455883e-01   -1.633652258174509e-01   -6.034600817057816e-04
    1.861401106118499e-02    1.862353448140579e+01    5.335529846856836e-01   -1.610900362242169e-01   -7.106441710644975e-04
    1.982519508053548e-02    1.983533817452478e+01    5.742069523329840e-01   -1.586195048771170e-01   -8.420690019662552e-04
    2.107431226867196e-02    2.108509444404186e+01    6.132157797417767e-01   -1.561517933786649e-01   -1.007525930612999e-03
    2.236131428424448e-02    2.237275492387440e+01    6.500840826521943e-01   -1.538531901318887e-01   -1.212854646371206e-03
    2.368615131974483e-02    2.369826978103134e+01    6.844419367397516e-01   -1.518540347326183e-01   -1.456837814870455e-03
    2.504877210343381e-02    2.506158771754150e+01    7.160305163264959e-01   -1.502482489037122e-01   -1.731515320987234e-03
    2.644912390132592e-02    2.646265597243926e+01    7.446886145092855e-01   -1.490960902079398e-01   -2.025337020122993e-03
    2.788715251922946e-02    2.790142032380578e+01    7.703371015008078e-01   -1.484278351933272e-01   -2.325135001930207e-03
    2.936280230484456e-02    2.937782509086797e+01    7.929528157222476e-01   -1.482460806530259e-01   -2.613113817706174e-03
    3.087601614991642e-02    3.089181313615294e+01    8.125477078128973e-01   -1.485287815357205e-01   -2.864285055770567e-03
    3.242673549244579e-02    3.244332586769960e+01    8.291604803692652e-01   -1.492353189770650e-01   -3.053148132520483e-03
    3.401490031895527e-02    3.403230324132603e+01    8.428476201585260e-01   -1.503144411080103e-01   -3.159943378551750e-03
    3.564044916681175e-02    3.565868376295324e+01    8.536718849524858e-01   -1.517105481183002e-01   -3.173083817876131e-03
    3.730331912660501e-02    3.732240449098487e+01    8.617139228819416e-01   -1.533682478634054e-01   -3.093829317944414e-03
    3.900344584458260e-02    3.902340103874341e+01    8.670953330568900e-01   -1.552345518107952e-01   -2.945513639712074e-03
    4.074076352514011e-02    4.076160757696167e+01    8.699709440057312e-01   -1.572573532764076e-01   -2.772812090348081e-03
    4.251520493336736e-02    4.253695683633031e+01    8.705164970359424e-01   -1.593838935765925e-01   -2.620038217879163e-03
    4.432670139765083e-02    4.434938011010160e+01    8.689296623351843e-01   -1.615608290396517e-01   -2.508761222081187e-03
    4.617518281233113e-02    4.619880725674824e+01    8.654146220954914e-01   -1.637357928515471e-01   -2.427016983734575e-03
    4.806057764041582e-02    4.808516670267758e+01    8.601704559147745e-01   -1.658627598282911e-01   -2.345487565602048e-03
    4.998281291634821e-02    5.000838544500180e+01    8.534021120268356e-01   -1.679066543049227e-01   -2.259209102232116e-03
    5.194181424883126e-02    5.196838905436334e+01    8.453154303435019e-01   -1.698426779325187e-01   -2.193037883047887e-03
    5.393750582370627e-02    5.396510167781492e+01    8.360996060784879e-01   -1.716532123396497e-01   -2.159620403397313e-03
    5.596981040688709e-02    5.599844604175545e+01    8.259172757112422e-01   -1.733252587605562e-01   -2.147024037281307e-03
    5.803864934734893e-02    5.806834345492015e+01    8.149101711000515e-01   -1.748504668444869e-01   -2.146178233633369e-03
    6.014394258017242e-02    6.017471381142636e+01    8.032115892005096e-01   -1.762233601456826e-01   -2.165250164526305e-03
    6.228560862964228e-02    6.231747559387363e+01    7.909556735097228e-01   -1.774367444222055e-01   -2.205490890136017e-03
    6.446356461239977e-02    6.449654587649793e+01    7.782747975074409e-01   -1.784822279793196e-01   -2.248595540792933e-03
    6.667772624065105e-02    6.671184032838154e+01    7.652760863020309e-01   -1.793534549223704e-01   -2.277054857038945e-03
    6.892800782542907e-02    6.896327321671669e+01    7.520335703429847e-01   -1.800479318667222e-01   -2.291718157021276e-03
    7.121432227990920e-02    7.125075741012280e+01    7.386080722041974e-01   -1.805669048458045e-01   -2.291625269720967e-03
    7.353658112278016e-02    7.357420438201923e+01    7.250768480532609e-01   -1.809123482298995e-01   -2.249638642611149e-03
    7.589469448166786e-02    7.593352421405079e+01    7.115251432345361e-01   -1.810850686721397e-01   -2.127967491459530e-03
    7.828857109661391e-02    7.832862559956811e+01    6.980385165857670e-01   -1.810850654915084e-01   -1.911759343558929e-03
    8.071811832360687e-02    8.075941584716060e+01    6.847123582257526e-01   -1.809137559622930e-01   -1.602648730708064e-03
    8.318324213816819e-02    8.322580088424431e+01    6.716452698250285e-01   -1.805788129270869e-01   -1.213681457589817e-03
    8.568384713899047e-02    8.572768526070200e+01    6.589067183293652e-01   -1.800925579831029e-01   -7.718183281927314e-04
    8.821983655163002e-02    8.826497215257763e+01    6.465176341193496e-01   -1.794651149696639e-01   -3.035275079376155e-04
    9.079111223225178e-02    9.083756336582316e+01    6.344656436266177e-01   -1.787043670440978e-01    1.734336102906989e-04
    9.339757467142740e-02    9.344535934009856e+01    6.227506288214611e-01   -1.778224695570791e-01    6.451703575286525e-04
    9.603912299798678e-02    9.608825915262541e+01    6.113911931107979e-01   -1.768362519352420e-01    1.097822189802227e-03
    9.871565498292123e-02    9.876616052209194e+01    6.003999264596285e-01   -1.757602387270163e-01    1.505391008704691e-03
    1.014270670433401e-01    1.014789598126118e+02    5.897999695845948e-01   -1.746061250137815e-01    1.849751553774816e-03
    1.041732542464798e-01    1.042265520377349e+02    5.796106232958754e-01   -1.733852457991689e-01    2.125871286439613e-03
    1.069541103137640e-01    1.070088308645100e+02    5.698265894907760e-01   -1.721089267641342e-01    2.331079533479323e-03
    1.097695276249171e-01    1.098256886176003e+02    5.604191701024214e-01   -1.707853087226894e-01    2.458137594158573e-03
    1.126193972221293e-01    1.126770162834501e+02    5.513603844720660e-01   -1.694162501048372e-01    2.498699892815372e-03
    1.155036088142730e-01    1.155627035145041e+02    5.426425624548826e-01   -1.679987639997026e-01    2.462320625595714e-03
    1.184220507811713e-01    1.184826386334774e+02    5.342522256113772e-01   -1.665274065985447e-01    2.387505873548584e-03
    1.213746101779175e-01    1.214367086376778e+02    5.261804073793074e-01   -1.650009749231320e-01    2.326535938207901e-03
    1.243611727392467e-01    1.244247992033793e+02    5.184335711725335e-01   -1.634281840811369e-01    2.303129177337721e-03
    1.273816228839574e-01    1.274467946902459e+02    5.110247360141916e-01   -1.618243494066055e-01    2.310658079774156e-03
    1.304358437193842e-01    1.305025781458070e+02    5.039705016438936e-01   -1.602066906120643e-01    2.334059355278124e-03
    1.335237170459227e-01    1.335920313099839e+02    4.972959860226441e-01   -1.585907631879470e-01    2.359409125892632e-03
    1.366451233616027e-01    1.367150346196663e+02    4.910060438690079e-01   -1.569869334045300e-01    2.362613100912154e-03
    1.397999418667141e-01    1.398714672133395e+02    4.850771251325232e-01   -1.553993576728873e-01    2.342918616935022e-03
    1.429880504684807e-01    1.430612069357617e+02    4.794771019132041e-01   -1.538268751468415e-01    2.311345461890082e-03
    1.462093257857862e-01    1.462841303426913e+02    4.741902635137880e-01   -1.522666076115337e-01    2.264943384394915e-03
    1.494636431539486e-01    1.495401127056647e+02    4.692230018939522e-01   -1.507197432613743e-01    2.200918377375067e-03
    1.527508766295448e-01    1.528290280168228e+02    4.645663931090221e-01   -1.491941370252723e-01    2.131861880973693e-03
    1.560708989952853e-01    1.561507489937883e+02    4.601808629652314e-01   -1.476998212260958e-01    2.076652831027720e-03
    1.594235817649364e-01    1.595051470845907e+02    4.560055868319763e-01   -1.462398713477073e-01    2.048402163145666e-03
    1.628087951882938e-01    1.628920924726419e+02    4.519935917471742e-01   -1.448119764498697e-01    2.031206818896724e-03
    1.662264082562032e-01    1.663114540817598e+02    4.481339565963398e-01   -1.434132231677146e-01    1.996974610620764e-03
    1.696762887056308e-01    1.697630995812416e+02    4.444437807291361e-01   -1.420426038064557e-01    1.939391953502485e-03
    1.731583030247817e-01    1.732468953909841e+02    4.409395488125092e-01   -1.407017429827341e-01    1.859842044280584e-03
    1.766723164582674e-01    1.767627066866542e+02    4.376405152283784e-01   -1.393885977585669e-01    1.758126931507873e-03
    1.802181930123201e-01    1.803103974049064e+02    4.345874022980284e-01   -1.380963836505814e-01    1.642717156326019e-03
    1.837957954600563e-01    1.838898302486481e+02    4.317954539879897e-01   -1.368189167726031e-01    1.536649874571359e-03
    1.874049853467872e-01    1.875008666923534e+02    4.292315779546539e-01   -1.355561538015107e-01    1.452813674998703e-03
    1.910456229953772e-01    1.911433669874244e+02    4.268393541879300e-01   -1.343142532885086e-01    1.392323145620927e-03
    1.947175675116495e-01    1.948171901675989e+02    4.245798881701109e-01   -1.330996891628318e-01    1.355863976441190e-03
    1.984206767898382e-01    1.985221940544060e+02    4.224415249684384e-01   -1.319134645076563e-01    1.313631818051628e-03
    2.021548075180888e-01    2.022582352626691e+02    4.204239483006371e-01   -1.307516951597714e-01    1.215259151898438e-03
    2.059198151840036e-01    2.060251692060541e+02    4.185306853368716e-01   -1.296114358922153e-01    1.030273075431600e-03
    2.097155540802345e-01    2.098228501026651e+02    4.167712215389350e-01   -1.284959670755707e-01    7.832884247060513e-04
    2.135418773101226e-01    2.136511309806872e+02    4.151559828560956e-01   -1.274102688429370e-01    5.320354302794635e-04
    2.173986367933823e-01    2.175098636840728e+02    4.136831775856483e-01   -1.263554377367277e-01    3.311224648405463e-04
    2.212856832718328e-01    2.213988988782768e+02    4.123507472718591e-01   -1.253256982122168e-01    2.095877326448726e-04
    2.252028663151737e-01    2.253180860560345e+02    4.111670784427439e-01   -1.243161293758685e-01    1.700176152452031e-04
    2.291500343268075e-01    2.292672735431877e+02    4.101250514771668e-01   -1.233269067226702e-01    1.984423139351692e-04
    2.331270345497056e-01    2.332463085045534e+02    4.091924821321726e-01   -1.223577617797867e-01    2.549724053824592e-04
    2.371337130723211e-01    2.372550369498392e+02    4.083232954852706e-01   -1.214061016800658e-01    2.994773509245728e-04
    2.411699148345444e-01    2.412933037396029e+02    4.074769994364414e-01   -1.204663241427535e-01    3.187408254104636e-04
    2.452354836337044e-01    2.453609525912558e+02    4.066465178351159e-01   -1.195355193953365e-01    3.185783476303677e-04
    2.493302621306134e-01    2.494578260851113e+02    4.058558718505860e-01   -1.186139719192442e-01    3.099453104432848e-04
    2.534540918556565e-01    2.535837656704775e+02    4.051321368477779e-01   -1.177038333148960e-01    2.912029483451816e-04
    2.576068132149244e-01    2.577386116717925e+02    4.044824835805130e-01   -1.168055830653423e-01    2.548889712300608e-04
    2.617882654963896e-01    2.619222032948041e+02    4.039075047303968e-01   -1.159208282315509e-01    2.112710353261498e-04
    2.659982868761259e-01    2.661343786327930e+02    4.034086771307039e-01   -1.150533551114273e-01    1.698240386220859e-04
    2.702367144245715e-01    2.703749746728381e+02    4.029645524816335e-01   -1.142068987959333e-01    1.250833849301712e-04
    2.745033841128339e-01    2.746438273021254e+02    4.025524681530884e-01   -1.133805641199715e-01    6.722950125061183e-05
    2.787981308190384e-01    2.789407713142996e+02    4.021676040668710e-01   -1.125688421743636e-01   -1.752412102037070e-06
    2.831207883347180e-01    2.832656404158570e+02    4.017922937949102e-01   -1.117642465926556e-01   -5.567032247654264e-05
    2.874711893712457e-01    2.876182672325814e+02    4.014050783287355e-01   -1.109590193944957e-01   -7.300017509696420e-05
    2.918491655663092e-01    2.919984833160217e+02    4.009896062692268e-01   -1.101504740255967e-01   -3.575658119705634e-05
    2.962545474904260e-01    2.964061191500110e+02    4.005385992176060e-01   -1.093442610555159e-01    4.811941510427966e-05
    3.006871646535006e-01    3.008410041572264e+02    4.000213476767090e-01   -1.085515526738148e-01    1.320872298882911e-04
    3.051468455114226e-01    3.053029667057910e+02    3.993985862628557e-01   -1.077805737704368e-01    1.713882214846348e-04
    3.096334174727051e-01    3.097918341159157e+02    3.986841146138582e-01   -1.070365748616681e-01    1.528160815265571e-04
    3.141467069051650e-01    3.143074326665824e+02    3.979325582556202e-01   -1.063247345642071e-01    1.067694638345643e-04
    3.186865391426417e-01    3.188495876022668e+02    3.972067603368789e-01   -1.056438437026846e-01    8.217756855108430e-05
    3.232527384917572e-01    3.234181231397014e+02    3.965315623805511e-01   -1.049880829481109e-01    9.594889050346347e-05
    3.278451282387153e-01    3.280128624746786e+02    3.958720386960088e-01   -1.043526484718378e-01    1.377331592154648e-04
    3.324635306561408e-01    3.326336277888933e+02    3.951888030418559e-01   -1.037349778736693e-01    1.812772049786891e-04
    3.371077670099574e-01    3.372802402568240e+02    3.944658090767470e-01   -1.031299502698095e-01    1.907819753085499e-04
    3.417776575663045e-01    3.419525200526535e+02    3.936824844316367e-01   -1.025298267993041e-01    1.303923170987114e-04
    3.464730215984939e-01    3.466502863572291e+02    3.928274429083909e-01   -1.019323119988658e-01   -7.254670539788038e-06
    3.511936773940029e-01    3.513733573650591e+02    3.919316717953490e-01   -1.013422709761847e-01   -2.058965855005118e-04
    3.559394422615072e-01    3.561215502913495e+02    3.910359495852329e-01   -1.007605988421447e-01   -4.281856668749428e-04
    3.607101325379513e-01    3.608946813790780e+02    3.901571892370866e-01   -1.001776832523382e-01   -6.260178550616992e-04
    3.655055635956559e-01    3.656925659061049e+02    3.892775862270044e-01   -9.957998204001564e-02   -7.601080748629942e-04
    3.703255498494633e-01    3.705150181923221e+02    3.883671682428549e-01   -9.895657319614123e-02   -8.099003942268881e-04
    3.751699047639196e-01    3.753618516068394e+02    3.874086248440324e-01   -9.830011413580822e-02   -7.795261834992742e-04
    3.800384408604939e-01    3.802328785752067e+02    3.864027799065251e-01   -9.761259399274655e-02   -7.013605626543916e-04
    3.849309697248332e-01    3.851279105866734e+02    3.853675854005118e-01   -9.690513466188742e-02   -6.251008942669869e-04
    3.898473020140548e-01    3.900467582014840e+02    3.842915379286893e-01   -9.619069907459957e-02   -5.841806379445223e-04
    3.947872474640737e-01    3.949892310582092e+02    3.831576969917967e-01   -9.547552287499664e-02   -5.659883438138990e-04
    3.997506148969654e-01    3.999551378811130e+02    3.819745050188941e-01   -9.475743448418078e-02   -5.501539615175015e-04
    4.047372122283656e-01    4.049442864875555e+02    3.807407876080435e-01   -9.403037997289659e-02   -5.449020078540347e-04
    4.097468464749029e-01    4.099564837954301e+02    3.794447803984866e-01   -9.328624931162745e-02   -5.733489061489035e-04
    4.147793237616680e-01    4.149915358306359e+02    3.780675218312704e-01   -9.251843649907616e-02   -6.344605252327441e-04
    4.198344493297166e-01    4.200492477345846e+02    3.765815047730256e-01   -9.172548367267445e-02   -7.022403249385889e-04
    4.249120275436065e-01    4.251294237717419e+02    3.749844249958660e-01   -9.090773974956093e-02   -7.583631232226753e-04
    4.300118618989687e-01    4.302318673372020e+02    3.733089531327378e-01   -9.007033876088094e-02   -8.030359797405361e-04
    4.351337550301125e-01    4.353563809642966e+02    3.715842330275031e-01   -8.921853887954204e-02   -8.499733863277141e-04
    4.402775087176636e-01    4.405027663322372e+02    3.698344043048405e-01   -8.835754590828267e-02   -9.013821538238222e-04
    4.454429238962351e-01    4.456708242737897e+02    3.680675843316588e-01   -8.749220942227361e-02   -9.666529625002466e-04
    4.506298006621312e-01    4.508603547829823e+02    3.662887666018743e-01   -8.662651235236495e-02   -1.061916916521705e-03
    4.558379382810842e-01    4.560711570228464e+02    3.645086988463584e-01   -8.576448016946474e-02   -1.168024418512033e-03
    4.610671351960224e-01    4.613030293331883e+02    3.627154439083312e-01   -8.490565226352802e-02   -1.242492662065832e-03
    4.663171890348708e-01    4.665557692383943e+02    3.608633265204710e-01   -8.404756774104029e-02   -1.247923754005286e-03
    4.715878966183829e-01    4.718291734552656e+02    3.589123583622658e-01   -8.319475644391212e-02   -1.185744733439599e-03
    4.768790539680035e-01    4.771230379008866e+02    3.568768360882142e-01   -8.235468734774593e-02   -1.104441567293176e-03
    4.821904563137631e-01    4.824371577005220e+02    3.548003239809938e-01   -8.153195784950611e-02   -1.048399169153923e-03
    4.875218981022029e-01    4.877713271955462e+02    3.527002279773597e-01   -8.072931033413135e-02   -1.031894503479244e-03
    4.928731730043289e-01    4.931253399514019e+02    3.505556986539045e-01   -7.994665512459667e-02   -1.060084538824408e-03
    4.982440739235977e-01    4.984989887655898e+02    3.483381381294118e-01   -7.917783191956865e-02   -1.129875305824773e-03
    5.036343930039309e-01    5.038920656756867e+02    3.460397262446774e-01   -7.841231658506008e-02   -1.225928043374659e-03
    5.090439216377594e-01    5.093043619673944e+02    3.436620649386596e-01   -7.764095814404544e-02   -1.316697659525271e-03
    5.144724504740960e-01    5.147356681826161e+02    3.411888199937629e-01   -7.685839485682032e-02   -1.368310404983240e-03
    5.199197694266384e-01    5.201857741275639e+02    3.386011289831104e-01   -7.606478819889130e-02   -1.357935549908854e-03
    5.253856676818986e-01    5.256544688808921e+02    3.359080033920986e-01   -7.526565177681326e-02   -1.284495085595062e-03
    5.308699337073626e-01    5.311415408018609e+02    3.331540991596363e-01   -7.446658432256262e-02   -1.161144724963577e-03
    5.363723552596753e-01    5.366467775385260e+02    3.303909884647524e-01   -7.367115127334203e-02   -1.004308423610563e-03
    5.418927193928555e-01    5.421699660359574e+02    3.276340943903601e-01   -7.288023480276422e-02   -8.546435697810259e-04
    5.474308124665372e-01    5.477108925444850e+02    3.248782467071709e-01   -7.208918304242874e-02   -7.423590033983129e-04
    5.529864201542367e-01    5.532693426279700e+02    3.221207015216702e-01   -7.128971618302281e-02   -6.603038418352044e-04
    5.585593274516474e-01    5.588451011721039e+02    3.193402420615050e-01   -7.047409850258074e-02   -5.707486728920303e-04
    5.641493186849607e-01    5.644379523927338e+02    3.165012428625030e-01   -6.963717853718566e-02   -4.487296588321960e-04
    5.697561775192130e-01    5.700476798442133e+02    3.135638369696531e-01   -6.877881102397147e-02   -3.098922142531310e-04
    5.753796869666574e-01    5.756740664277788e+02    3.104905387063820e-01   -6.790277687326342e-02   -1.868192396547019e-04
    5.810196293951613e-01    5.813168943999515e+02    3.072837982114604e-01   -6.701287017217106e-02   -1.041797558012312e-04
    5.866757865366288e-01    5.869759453809636e+02    3.039583009510763e-01   -6.611439142290362e-02   -5.615172854543246e-05
    5.923479394954485e-01    5.926510003632111e+02    3.005051842053909e-01   -6.521092222363242e-02   -1.045448300527534e-05
    5.980358687569639e-01    5.983418397197278e+02    2.969121434519149e-01   -6.429860361141297e-02    5.471866375923221e-05
    6.037393541959690e-01    6.040482432126860e+02    2.931697461626687e-01   -6.337455932140817e-02    1.313559325288357e-04
    6.094581750852277e-01    6.097699900019195e+02    2.892750762427622e-01   -6.244058581543200e-02    1.972885714870847e-04
    6.151921101040150e-01    6.155068586534699e+02    2.852417550421674e-01   -6.149896776103403e-02    2.556785340540108e-04
    6.209409373466837e-01    6.212586271481572e+02    2.810785746595594e-01   -6.054907311322515e-02    3.282240743414008e-04
    6.267044343312507e-01    6.270250728901707e+02    2.767976182463806e-01   -5.959167597193941e-02    4.194217976462394e-04
    6.324823780080080e-01    6.328059727156842e+02    2.724132617170523e-01   -5.863103886620796e-02    5.083477729769730e-04
    6.382745447681553e-01    6.386011029014932e+02    2.679503349036490e-01   -5.766839257857119e-02    5.877437832902938e-04
    6.440807104524520e-01    6.444102391736714e+02    2.634525882962759e-01   -5.670297422830348e-02    6.746303617065036e-04
    6.499006503598943e-01    6.502331567162519e+02    2.589486872401952e-01   -5.573693720331647e-02    7.752453954030233e-04
    6.557341392564099e-01    6.560696301799267e+02    2.544386453270070e-01   -5.477498989068724e-02    8.865039084904525e-04
    6.615809513835750e-01    6.619194336907681e+02    2.499048469467288e-01   -5.382282873079169e-02    1.010995820783350e-03
    6.674408604673514e-01    6.677823408589701e+02    2.453307886705719e-01   -5.288555676849410e-02    1.144543603320572e-03
    6.733136397268433e-01    6.736581247876098e+02    2.407080321424988e-01   -5.196360736973772e-02    1.278409481052320e-03
    6.791990618830738e-01    6.795465580814283e+02    2.360249065213426e-01   -5.104945226103554e-02    1.407019443089044e-03
    6.850968991677804e-01    6.854474128556309e+02    2.312684791265994e-01   -5.012949130098594e-02    1.526163023360878e-03
    6.910069233322305e-01    6.913604607447070e+02    2.264336476105185e-01   -4.919150517341685e-02    1.638080891754912e-03
    6.969289056560539e-01    6.972854729112669e+02    2.215176755250294e-01   -4.823088399955601e-02    1.742657629159863e-03
    7.028626169560948e-01    7.032222200548985e+02    2.165300076791193e-01   -4.725018845713420e-02    1.835258418439294e-03
