x,y,u,v,w
0.05,1.3785527638190953,0.8714019094282803,0.07610168374128572,0.0454134592764543
0.05,1.3887839195979899,0.871395406184659,0.07622834626664692,0.043367257838190384
0.05,1.3990150753768842,0.8714501028386569,0.0762787527972906,0.04104529375772069
0.05,1.4092462311557787,0.8715554622763675,0.0762467129983193,0.03849090180793629
0.05,1.4194773869346733,0.8717086288306185,0.07613534554604771,0.03574798469181907
0.05,1.4297085427135676,0.8719018289733635,0.07595362182360527,0.03284971658281595
0.05,1.4399396984924622,0.8721197005027204,0.07571815526396333,0.029822919596878876
0.05,1.4501708542713567,0.8723412781700884,0.0754471936615082,0.026694228976495454
0.05,1.460402010050251,0.8725541361297507,0.07516058185169235,0.02348766797847412
0.05,1.4706331658291456,0.872741948263615,0.07486930560817065,0.020211875759963662
0.05,1.4808643216080402,0.8729055960445351,0.07457816981280858,0.01688203155904771
0.05,1.4910954773869345,0.873068904316733,0.07427957610868478,0.0135091792980801
0.05,1.5013266331658288,0.8732669410313316,0.07396124882183754,0.010089132248205126
0.05,1.5115577889447234,0.8735213399455926,0.07360975629514818,0.006634297638803417
0.05,1.521788944723618,0.8738454632592544,0.0732140725097656,0.0031633999165980265
0.05,1.5320201005025122,0.8742515274991549,0.07276757270266587,-0.00031140444519561295
0.05,1.5422512562814068,0.8747366487816005,0.07227061536856776,-0.003760049201484956
0.05,1.5524824120603014,0.8753018050922294,0.07172575296749857,-0.007162654022575972
0.05,1.5627135678391957,0.8759559556751612,0.07114314105812801,-0.010482989546831556
0.05,1.5729447236180902,0.8767112524218182,0.07053319250372393,-0.01369323245352092
0.05,1.5831758793969848,0.8775873038691224,0.06990304170191865,-0.016756119297460313
0.05,1.5934070351758791,0.8785948654906744,0.06926000557901271,-0.019638758688516583
0.05,1.6036381909547737,0.8797351255881692,0.0686073450922683,-0.02230567439242654
0.05,1.6138693467336682,0.881006852316655,0.06794928862506106,-0.024734881267191096
0.05,1.6241005025125625,0.8823812917038251,0.06728854085022713,-0.0268980522227636
0.05,1.634331658291457,0.8838363534002287,0.06662943201228405,-0.028780205967498175
0.05,1.6445628140703517,0.8853388729329875,0.06597160328932852,-0.03036544136316749
0.05,1.654793969849246,0.8868458486168675,0.06532166363328407,-0.031644069790734725
0.05,1.6650251256281403,0.8883342955266551,0.06468231533645737,-0.03261569932370019
0.05,1.6752562814070349,0.889779579859866,0.0640621530761285,-0.033297972149060454
0.05,1.6854874371859294,0.8911712172384912,0.063466321285263,-0.03371082633357154
0.05,1.6957185929648237,0.8924956696974142,0.06290520071814543,-0.03388081451337714
0.05,1.7059497487437183,0.8937674827267698,0.06238199516922524,-0.03385141472427164
0.05,1.7161809045226128,0.8949892173282143,0.06189923090948979,-0.033637257342758804
0.05,1.7264120603015072,0.8961684957084497,0.06146505263501846,-0.03327178813235446
0.05,1.7366432160804017,0.8973467770959744,0.061069923945595087,-0.032800722758303355
0.05,1.7468743718592963,0.8985266557404554,0.060716807206932615,-0.03222994411674381
0.05,1.7571055276381906,0.8997357791254785,0.06040296462093669,-0.03159453744754005
0.05,1.7673366834170852,0.9009981156637265,0.060114923586025264,-0.0309213248645943
0.05,1.7775678391959797,0.9023128665115845,0.05985480523802164,-0.030210309545819443
0.05,1.787798994974874,0.9037002544455702,0.059609816731151344,-0.029488910321147407
0.05,1.7980301507537686,0.9051577870460105,0.05937739298149273,-0.02877606176651086
0.05,1.8082613065326631,0.9066805569161722,0.05915809976856465,-0.028079610231889922
0.05,1.8184924623115575,0.9082632490055329,0.05894910331857303,-0.027414993015026787
0.05,1.8287236180904518,0.9098970958821305,0.0587467254116417,-0.02679717854954155
0.05,1.8389547738693464,0.9115610668566777,0.05854349356115181,-0.026227087952680535
0.05,1.849185929648241,0.9132534427668737,0.058338394795676214,-0.025708242467787867
0.05,1.8594170854271352,0.9149542297212417,0.058124179378275215,-0.025243954006260387
0.05,1.8696482412060298,0.9166522180224086,0.05789914011790976,-0.02482412265244133
0.05,1.8798793969849243,0.9183414286350683,0.05766002109084812,-0.024450113963680298
0.05,1.8901105527638187,0.9200136622928201,0.05740502278004518,-0.02411192528638446
0.05,1.9003417085427132,0.9216630481623924,0.05713423524992474,-0.02380441875489356
0.05,1.9105728643216078,0.9232843891962416,0.05684410735678342,-0.023533582798440384
0.05,1.920804020100502,0.9248764129245114,0.056533055691832854,-0.02329943018807707
0.05,1.9310351758793967,0.9264350872564079,0.056201201890849435,-0.023098469809136418
0.05,1.9412663316582912,0.9279711002883423,0.05584820422071688,-0.022938729958392703
0.05,1.9514974874371855,0.9295072979503265,0.05547365252513306,-0.02283207054240436
0.05,1.96172864321608,0.9310380928384757,0.05507960298014841,-0.022774754148468992
0.05,1.9719597989949746,0.9325937257588173,0.05466961361421566,-0.02278547570973631
0.05,1.982190954773869,0.9341904796501032,0.054245084201395066,-0.02286105752512353
0.05,1.9924221105527633,0.9358452663682728,0.053809223562522296,-0.022998291750024134
0.05,2.0026532663316576,0.9375552284422871,0.05336260153444264,-0.02319781953536923
0.05,2.0128844221105524,0.939347898576663,0.05290738240056931,-0.023455253768185667
0.05,2.0231155778894467,0.941210804108501,0.05243943523989018,-0.023746573585285247
0.05,2.033346733668341,0.9431366672007617,0.0519562627344199,-0.02405656774373789
0.05,2.043577889447236,0.9451237106990856,0.05145771057222856,-0.024384430898973488
0.05,2.05380904522613,0.9471556352425712,0.050935960179671086,-0.024691725782399674
0.05,2.0640402010050245,0.9492108555115982,0.05039536150770941,-0.024973288105481082
0.05,2.0742713567839193,0.9512755887788156,0.049837722847331914,-0.025223903040716603
0.05,2.0845025125628136,0.9533518751865341,0.04926390948722891,-0.02544726316229965
0.05,2.094733668341708,0.9554054559336554,0.048679699133026944,-0.02562868540141163
0.05,2.1049648241206027,0.9574269603746545,0.04809152074164864,-0.025784474752911193
0.05,2.115195979899497,0.9594098500535391,0.047506278938028106,-0.025932504851272117
0.05,2.1254271356783914,0.9613587028587534,0.04692286602699402,-0.02607443673856793
0.05,2.135658291457286,0.9632541308203373,0.046352731005078446,-0.026236334963336366
0.05,2.1458894472361805,0.9650939738242462,0.04579722350911061,-0.02642616605852373
0.05,2.156120603015075,0.9668806573264271,0.04525729072014478,-0.026657501494049315
0.05,2.1663517587939696,0.9686146173374728,0.04473325695647388,-0.026923254814681555
0.05,2.176582914572864,0.9702952913547527,0.044225603494172504,-0.027227953434527025
0.05,2.1868140703517582,0.9719249513629775,0.04373360882629685,-0.027572369383341823
0.05,2.197045226130653,0.9735185134889907,0.04325514021851775,-0.02794565439275447
0.05,2.2072763819095473,0.9750688653564709,0.04279189516025618,-0.02834503498499332
0.05,2.2175075376884417,0.9765954447308732,0.042339231809776876,-0.02875878478373503
0.05,2.2277386934673364,0.9781043070023253,0.041895357343068755,-0.029183450461799713
0.05,2.2379698492462308,0.9795911832252887,0.04145896988590543,-0.029626045556861748
0.05,2.248201005025125,0.9810536336727853,0.041030246041847115,-0.030080168212078366
0.05,2.25843216080402,0.9824896210442486,0.04060598225884485,-0.03055649936012663
0.05,2.268663316582914,0.9838972029457591,0.04018421415647023,-0.031062419860421832
0.05,2.2788944723618085,0.9852551319729809,0.03975298540418892,-0.031592318235272435
0.05,2.2891256281407033,0.9865649091102316,0.03931498883684599,-0.03214606360826068
0.05,2.299356783919597,0.9878100624792131,0.03886075993858442,-0.03272438378449522
0.05,2.309587939698492,0.9889750674976774,0.03838263347215985,-0.033328497581410876
0.05,2.3198190954773867,0.9900637270550137,0.037872059898030455,-0.0339503526885328
0.05,2.3300502512562806,0.9910704564745061,0.037329863852324924,-0.03459371500284039
0.05,2.3402814070351754,0.9920053084264194,0.03675298638679056,-0.03525149168120518
0.05,2.3505125628140697,0.9928752148188197,0.036136485222416546,-0.03591757638775689
0.05,2.360743718592964,0.9937026241236981,0.0354870617531394,-0.03657020591441791
0.05,2.370974874371859,0.9944823658058108,0.03480358299229429,-0.037214561452694736
0.05,2.381206030150753,0.9952431466850835,0.03409197342745025,-0.03783311449937453
0.05,2.3914371859296475,0.9960133940427466,0.033357459894806596,-0.038405084059784746
0.05,2.4016683417085423,0.996807795234495,0.032608589614735374,-0.03893215262772844
0.05,2.4118994974874366,0.9976287133322743,0.0318439356949587,-0.03941429657563572
0.05,2.422130653266331,0.9985000759830984,0.031073708012370423,-0.0398483520367914
0.05,2.4323618090452257,0.999437056992437,0.030306479931668812,-0.04023730018906129
0.05,2.44259296482412,1.000428778397982,0.029545946901001333,-0.04058880173759259
0.05,2.4528241206030144,1.0014916557411089,0.02879730549580488,-0.04090271744724056
0.05,2.463055276381909,1.0026463766435094,0.02807484439725444,-0.04117003394562638
0.05,2.4732864321608035,1.0038648013390068,0.027378403639638414,-0.041394853494524445
0.05,2.483517587939698,1.0051154163905323,0.026699174036120536,-0.04158759202416232
0.05,2.4937487437185926,1.0063882657116348,0.026052002189895552,-0.04172159561372834
0.05,2.503979899497487,1.0076699448964417,0.025445780426913388,-0.041774045616393245
0.05,2.5142110552763812,1.0089207173090724,0.024869872705782614,-0.04175788307161557
0.05,2.524442211055276,1.010126495093418,0.02431818043614436,-0.04167763824033932
0.05,2.5346733668341703,1.0112228899699878,0.023802400577503213,-0.0414885895072955
0.05,2.5449045226130647,1.0121897196863316,0.023322376667060912,-0.041181036317910986
0.05,2.5551356783919594,1.013021935086575,0.022872004339662917,-0.04078062054760452
0.05,2.5653668341708538,1.01369929188761,0.022454549999534244,-0.040293473235414635
0.05,2.575597989949748,1.0142078733707256,0.022074653707516528,-0.03971546130816998
0.05,2.585829145728643,1.0145497469616995,0.02173341814462694,-0.03907313244324924
0.05,2.596060301507537,1.0147453159651976,0.021429997071480952,-0.038409250766579216
0.05,2.6062914572864315,1.0148067034520825,0.021162575544039625,-0.037744959466115946
0.05,2.6165226130653263,1.0147344986356468,0.020934183871229663,-0.03710033943207533
0.05,2.62675376884422,1.0145474953910556,0.020739371985198277,-0.03651375537636701
0.05,2.636984924623115,1.0142566970105025,0.020573819689790156,-0.036005855940577945
0.05,2.6472160804020097,1.0138725481301063,0.020435356315959892,-0.03559911099854865
0.05,2.6574472361809036,1.013403138523907,0.020309986200335074,-0.03529675441321567
0.05,2.6676783919597984,1.0128589689042795,0.020187522804252695,-0.03510035474505406
0.05,2.6779095477386927,1.0122528342859578,0.020058340946527142,-0.03500164303953599
0.05,2.688140703517587,1.0115842820389056,0.019899102451694187,-0.034975578641668115
0.05,2.698371859296482,1.0108629504555395,0.019694412014351768,-0.035004734384564085
0.05,2.708603015075376,1.010095966397857,0.019429166912326015,-0.03506566990692237
0.05,2.7188341708542705,1.0092861466827485,0.01908929179892721,-0.03513601337819163
0.05,2.7290653266331653,1.008441784610294,0.01866570899947291,-0.035202085759919365
0.05,2.7392964824120596,1.0075712162764223,0.018153788163847863,-0.035239459219727286
0.05,2.749527638190954,1.0066849356196157,0.017552974965031668,-0.035227747225119344
0.05,2.7597587939698487,1.0057853714287068,0.016865388180744706,-0.035149782840735944
0.05,2.769989949748743,1.0048655714625832,0.016102847830381455,-0.034977902719368174
0.05,2.7802211055276373,1.0039080763043797,0.015276309715643805,-0.03469839568726771
0.05,2.790452261306532,1.0028460797432004,0.0144073316763112,-0.03431340353206921
0.05,2.8006834170854265,1.0016043101520609,0.013518422950865389,-0.03383601432793697
0.05,2.810914572864321,1.0000734991459581,0.012629719040469504,-0.03328910665234828
0.05,2.8211457286432156,0.9981382425897471,0.011759114640573446,-0.03269921180183562
0.05,2.83137688442211,0.9956854118155128,0.010914282661559404,-0.03207805605307825
0.05,2.841608040201004,0.9926138553076439,0.010095039305740659,-0.031426675615055084
0.05,2.851839195979899,0.9888447038808686,0.009294299926789025,-0.030725886923168886
0.05,2.8620703517587933,0.9843220317029638,0.008501270910091119,-0.02994921940401698
0.05,2.8723015075376876,0.9789871689983242,0.00770869195051245,-0.02907094917681313
0.05,2.8825326633165824,0.9727760382404507,0.006914083521711857,-0.02807390476388774
0.05,2.8927638190954768,0.9655857517313091,0.00612533970370878,-0.02695087135871307
0.05,2.902994974874371,0.9572244538414887,0.005362038075705125,-0.02570807404236867
0.05,2.913226130653266,0.9475335120736088,0.004642309432784603,-0.024357010545250114
0.05,2.92345728643216,0.9362791568417611,0.003977222756387799,-0.022904990592652656
0.05,2.9336884422110545,0.9232773641457781,0.0033621119408502468,-0.021348720172922338
0.05,2.9439195979899493,0.9081961338206245,0.0027879901094060616,-0.01966054217429199
0.05,2.954150753768843,0.890492875266872,0.002244085572006388,-0.01780043553768165
0.05,2.964381909547738,0.8694237018092654,0.0017246590179031017,-0.015750523501287004
0.05,2.9746130653266327,0.8436993695007325,0.0012325980418963862,-0.013510702979101435
0.05,2.9848442211055266,0.8110042290589365,0.0007826306568703554,-0.011073734911338553
0.05,2.9950753768844214,0.7664663024613257,0.0003973616343023698,-0.00835955733750997
0.05,3.0053065326633157,0.6997183181780942,0.00010490061902581954,-0.005217137046722469
0.05,3.0155376884422105,0.5855517943857532,-4.533673942500074e-05,-0.0016317299267400002
0.05,3.025768844221105,0.36505270473527324,-2.310854603097145e-05,0.0011602310620384
0.05,3.035999999999999,-2.9051604608597267e-07,-1.4560026134657287e-07,1.8207151247793958e-07
0.5,0.8571428571428019,0.00020699416143203742,-0.00013510273291724714,4.7506666831317576e-05
0.5,0.868091888011431,0.0034913156640391865,-0.0037516772749524724,0.004447913585139802
0.5,0.8790409188800602,-0.011448425344371837,0.004529632961851055,0.00873364546873909
0.5,0.8899899497486893,-0.031851405615943,0.01599301817885295,0.01105346394507457
0.5,0.9009389806173185,-0.04938646078622974,0.02550526498996277,0.011804572582626327
0.5,0.9118880114859476,-0.06157118041714761,0.03217193420700765,0.011631062095699838
0.5,0.9228370423545766,-0.06720790062846396,0.03604283358123255,0.010586924222238774
0.5,0.9337860732232058,-0.06501408006663657,0.03728742855944594,0.0089879514520698
0.5,0.9447351040918349,-0.05377984471639042,0.03613932803455171,0.007107200092393871
0.5,0.9556841349604641,-0.03183283848277521,0.03288482101726207,0.00566781655047309
0.5,0.9666331658290932,0.0018467018824741659,0.02805797024799632,0.005432961053239113
0.5,0.9775821966977224,0.04777763088923918,0.02253183837430835,0.0066861034634589705
0.5,0.9885312275663515,0.10278034819416493,0.017144654881364556,0.00910240529400283
0.5,0.9994802584349807,0.16576497205333665,0.012444505355471097,0.012311375157695382
0.5,1.0104292893036098,0.2339237630741569,0.008865859291579488,0.015739311893585798
0.5,1.0213783201722388,0.3040457550886089,0.006783876931260784,0.019054228235748896
0.5,1.032327351040868,0.37331210890472144,0.0059437262668455195,0.022091855563062486
0.5,1.0432763819094972,0.4399298428561956,0.0061545969661613836,0.024591803125513723
0.5,1.0542254127781263,0.5022572073545425,0.0072146034871435035,0.026400683367163592
0.5,1.0651744436467554,0.5589264886561828,0.008788481080470253,0.02744077940005792
0.5,1.0761234745153845,0.6090813884221872,0.010595349156629522,0.0278238098349337
0.5,1.0870725053840136,0.6525455397812145,0.012543836631557446,0.027755057409733344
0.5,1.0980215362526429,0.689584184001861,0.014635658019084735,0.02740987152598618
0.5,1.108970567121272,0.7207808297526878,0.016809854505189934,0.026873595647247624
0.5,1.119919597989901,0.7468383728022572,0.019018385637386996,0.02627215228191256
0.5,1.1308686288585301,0.768441228214725,0.021237027495897814,0.0256883411334651
0.5,1.1418176597271592,0.7862697285755031,0.023445564152181228,0.025202484460566072
0.5,1.1527666905957885,0.8008865782174017,0.025620974217208787,0.02487965357447015
0.5,1.1637157214644176,0.8128013745993972,0.027731639820950355,0.024737717115359152
0.5,1.1746647523330467,0.8224684186622038,0.029756006466464438,0.024786741345105733
0.5,1.1856137832016758,0.8302854884838363,0.03167811687142513,0.025028189625716048
0.5,1.196562814070305,0.8366050592880545,0.0334982666666417,0.02544960518953247
0.5,1.2075118449389342,0.8417131316723825,0.035214303972674804,0.026039647061318096
0.5,1.2184608758075632,0.8458262770215269,0.03682178708003963,0.026750685654213815
0.5,1.2294099066761923,0.8491393480624596,0.03832037432381931,0.02754429687232324
0.5,1.2403589375448214,0.8518118637650671,0.03969769302437526,0.02841992790267459
0.5,1.2513079684134505,0.8539854017408632,0.04094485176890449,0.02937863166823403
0.5,1.2622569992820798,0.855784169994276,0.04205063222760549,0.030435356233546516
0.5,1.2732060301507089,0.8573176160950667,0.04301212878978715,0.03161585755219594
0.5,1.284155061019338,0.8586909947465569,0.04383155253030256,0.03292981797371112
0.5,1.2951040918879673,0.8599893881881698,0.044520111583872646,0.034391902983251246
0.5,1.3060531227565964,0.8612734095573402,0.04509432290936075,0.036010090113005856
0.5,1.3170021536252254,0.8625736129064114,0.04556935820058082,0.03776783669849586
0.5,1.3279511844938545,0.863900217815143,0.0459594616103194,0.03963022904329802
0.5,1.3389002153624836,0.8652465693351649,0.04627554756912021,0.04154701462810613
0.5,1.3498492462311127,0.8666071944222046,0.046528963476213776,0.04344209302122665
0.5,1.3607982770997418,0.8679780214743508,0.04673017658061145,0.04523393524104787
0.5,1.371747307968371,0.8693571708100116,0.04688686216307834,0.046845351238328024
0.5,1.3826963388370002,0.8707591813812192,0.047012257466484464,0.0481923828401612
0.5,1.3936453697056295,0.8721706898253114,0.04711783058787931,0.049238336936321556
0.5,1.4045944005742586,0.8735714371829164,0.04721134057567013,0.04997518243365266
0.5,1.4155434314428876,0.8749435668893301,0.04729751412730795,0.050415285374573265
0.5,1.4264924623115167,0.8762803595009496,0.04736586234781174,0.050596628472036394
0.5,1.4374414931801458,0.8775818295887584,0.0474073799571933,0.05054756937980283
0.5,1.4483905240487749,0.8788559466047646,0.04740854242550658,0.05029076687087802
0.5,1.459339554917404,0.8801193498283632,0.047361083853053154,0.04982630469657092
0.5,1.4702885857860333,0.8813956098767828,0.04725832151690936,0.04915483890992181
0.5,1.4812376166546624,0.8826958847878127,0.04710552776893431,0.04826352515610915
0.5,1.4921866475232914,0.8840360630919251,0.046906224867160104,0.04714718554261686
0.5,1.5031356783919207,0.8854038199425766,0.04666886889048535,0.04579235979808309
0.5,1.5140847092605498,0.886787786128504,0.0463970304351039,0.044191194009111485
0.5,1.525033740129179,0.8881666444462215,0.046099500245962946,0.0423442590534639
0.5,1.535982770997808,0.8895175119506806,0.0457840501198962,0.04025700117503872
0.5,1.546931801866437,0.8908155112610955,0.045453512308662236,0.0379470353554966
0.5,1.5578808327350662,0.8920258811852213,0.0451072445403313,0.035434135354362
0.5,1.5688298636036953,0.8931219182207962,0.04474138793474267,0.032750160451071854
0.5,1.5797788944723246,0.8940885718689627,0.044357509701408844,0.029940850319647366
0.5,1.5907279253409536,0.8949172464258361,0.04395724272282849,0.02706346060796992
0.5,1.601676956209583,0.8956092803026576,0.04354136813394161,0.024168126564539438
0.5,1.612625987078212,0.8961765976118927,0.04311418742117325,0.02130109143350641
0.5,1.6235750179468411,0.896634237641092,0.042680600510505776,0.0185076258436479
0.5,1.6345240488154702,0.8970039850836329,0.042244152152867344,0.015826510205938688
0.5,1.6454730796840993,0.8973107812771546,0.041812481888451644,0.013283614476883084
0.5,1.6564221105527284,0.8975801868262118,0.041394394167330185,0.010902987923695014
0.5,1.6673711414213574,0.8978353124997674,0.0409952433857655,0.008695306258964914
0.5,1.6783201722899868,0.8980935159698866,0.04061826167592189,0.0066648623896039885
0.5,1.6892692031586158,0.8983714176112256,0.04026805440511925,0.004817011928688218
0.5,1.700218234027245,0.8986837389678617,0.03994794636140099,0.003154194949483204
0.5,1.7111672648958742,0.8990476058193515,0.03965367389892507,0.001671350279434438
0.5,1.7221162957645033,0.89948030995163,0.039381096830709415,0.00036308072885719807
0.5,1.7330653266331324,0.8999981594434985,0.039127603287703094,-0.0007789964029709095
0.5,1.7440143575017615,0.9006211396267207,0.0388879175083062,-0.0017720300499278541
0.5,1.7549633883703906,0.90137161607696,0.03865403831564053,-0.0026338464825879024
0.5,1.7659124192390196,0.9022722334641368,0.038418101862933124,-0.003383629618053926
0.5,1.7768614501076487,0.9033354908556309,0.03817582710575179,-0.004041534650185444
0.5,1.787810480976278,0.9045652674852785,0.0379235884305823,-0.004621164339801601
0.5,1.7987595118449071,0.905965887065447,0.03765745367951369,-0.005136006004686307
0.5,1.8097085427135364,0.9075400263312152,0.037373852628167135,-0.0056066952157655635
0.5,1.8206575735821655,0.909276495952262,0.03706873301665161,-0.006052121250202013
0.5,1.8316066044507946,0.9111600097321383,0.03674157806405562,-0.006490446216544663
0.5,1.8425556353194237,0.9131746467630592,0.03639270226274019,-0.006941463555537148
0.5,1.8535046661880528,0.9153005960885273,0.03602470653995594,-0.007425055411193411
0.5,1.8644536970566818,0.9175201530193259,0.03563466232917135,-0.00795019205565255
0.5,1.8754027279253112,0.919813440010367,0.035221725067875645,-0.008530197461696715
0.5,1.8863517587939402,0.9221584541356469,0.034786515999464876,-0.00917950702692822
0.5,1.8973007896625693,0.9245365601461494,0.03433064886399291,-0.009895000062748177
0.5,1.9082498205311984,0.9269394811045583,0.03385885212410694,-0.010667758534563672
0.5,1.9191988513998275,0.9293560609878535,0.03337867984425645,-0.011490435570402574
0.5,1.9301478822684568,0.9317726884002908,0.03289879596764094,-0.012353987530279128
0.5,1.9410969131370859,0.9341834552441739,0.032423456975392215,-0.01324609187932576
0.5,1.952045944005715,0.9365917055685441,0.03195901085893902,-0.014159307832439141
0.5,1.962994974874344,0.9389975940848274,0.03151260344183426,-0.015082195216998842
0.5,1.9739440057429734,0.9413996512459174,0.03109138801657487,-0.016000803226428585
0.5,1.9848930366116024,0.9437979485713435,0.030700821988157146,-0.01690943646786583
0.5,1.9958420674802315,0.9461951567220485,0.03034594698090539,-0.017810341328616412
0.5,2.0067910983488604,0.9485917530260491,0.030029765984132487,-0.018702395095602262
0.5,2.01774012921749,0.9509879032527896,0.029754645148049236,-0.01958351144435328
0.5,2.028689160086119,0.9533812503241847,0.029519059003028852,-0.020457525845197073
0.5,2.039638190954748,0.9557662805904749,0.02932060500505944,-0.021331522620085832
0.5,2.050587221823377,0.9581370473807148,0.029153310611697063,-0.022211886149045887
0.5,2.0615362526920062,0.9604878170528787,0.029010586571813445,-0.023105125778508376
0.5,2.0724852835606353,0.9628135489375171,0.02888458581377978,-0.02401379740019913
0.5,2.0834343144292644,0.9651077675683041,0.028773082789751527,-0.024935512967998397
0.5,2.094383345297894,0.9673655835602332,0.028671563508430725,-0.025867052092227255
0.5,2.1053323761665226,0.969582476441601,0.02857521617472738,-0.026804863736472007
0.5,2.116281407035152,0.9717568395055208,0.02847784626003386,-0.02774391569058171
0.5,2.1272304379037807,0.9738875180201426,0.02837736881467173,-0.028679326961596183
0.5,2.1381794687724103,0.9759772949638651,0.028269304814890057,-0.0295981708477183
0.5,2.1491284996410394,0.9780296680966701,0.02814899592491435,-0.030487564430409564
0.5,2.1600775305096684,0.9800516998976492,0.028011238343126146,-0.031332462357889425
0.5,2.1710265613782975,0.9820493319981392,0.02785858326384141,-0.03212028491525208
0.5,2.1819755922469266,0.9840352088091193,0.02769198866384787,-0.03284749501718082
0.5,2.192924623115556,0.986023723621261,0.02751311533053989,-0.033510690712074485
0.5,2.2038736539841848,0.9880313915185162,0.02732476894770889,-0.03410655958794881
0.5,2.2148226848528143,0.9900701902189544,0.027129972654382946,-0.034633493583821874
0.5,2.225771715721443,0.9921443011817209,0.02693061568256173,-0.03509777257191428
0.5,2.2367207465900725,0.994257624422143,0.02673200716788812,-0.03550541897007247
0.5,2.2476697774587016,0.9964136267040821,0.026541532694236647,-0.035861821492107746
0.5,2.2586188083273306,0.9986157785297439,0.026361347631691606,-0.03617798674697645
0.5,2.2695678391959597,1.0008622537811722,0.026188138585096277,-0.036462260676701795
0.5,2.280516870064589,1.003149038781059,0.026022264159541935,-0.03672074000143892
0.5,2.2914659009332183,1.0054716594871154,0.025864909164276275,-0.0369593566754886
0.5,2.302414931801847,1.0078217523424722,0.02571736640286369,-0.037180221923504904
0.5,2.3133639626704765,1.0101854064206295,0.025575989003258196,-0.03738228103921953
0.5,2.324312993539105,1.0125429224339744,0.025436157319492086,-0.037563109464332424
0.5,2.3352620244077347,1.0148745550359772,0.025293708611361727,-0.03772003442074931
0.5,2.3462110552763638,1.0171545871868815,0.025138925981737358,-0.03785035796513647
0.5,2.357160086144993,1.0193611077640712,0.02496340648355153,-0.037954889862335424
0.5,2.368109117013622,1.021468483436513,0.024757174997733458,-0.0380372013983785
0.5,2.379058147882251,1.0234506950840794,0.02450907585034262,-0.03810089521680165
0.5,2.3900071787508805,1.0252808516968008,0.024208411098575206,-0.0381499972749836
0.5,2.400956209619509,1.0269485418165447,0.023855905793159625,-0.03818747284836342
0.5,2.4119052404881387,1.0284459003830186,0.023446698727103758,-0.03821654774803869
0.5,2.4228542713567673,1.0297651632785791,0.02297510758493625,-0.03824000968159921
0.5,2.433803302225397,1.030900575330017,0.02243777168200544,-0.038255117241061155
