y		 			y+				R_uu			R_vv			R_ww			R_uv			R_uw			R_vw			k
5.613800E-01	3.296400E+02	1.548000E+00	6.560100E-01	8.601700E-01	-4.203700E-01	1.424600E-02	6.057400E-03	1.532090E+00
5.724400E-01	3.361400E+02	1.509400E+00	6.443400E-01	8.423000E-01	-4.095400E-01	1.366100E-02	6.108600E-03	1.498020E+00
5.835700E-01	3.426700E+02	1.471700E+00	6.328700E-01	8.245200E-01	-3.986200E-01	1.303700E-02	6.265700E-03	1.464545E+00
5.947600E-01	3.492400E+02	1.434600E+00	6.216100E-01	8.072000E-01	-3.876600E-01	1.270700E-02	6.391100E-03	1.431705E+00
6.060100E-01	3.558400E+02	1.397900E+00	6.105800E-01	7.903300E-01	-3.768000E-01	1.284800E-02	6.361800E-03	1.399405E+00
6.173200E-01	3.624800E+02	1.361700E+00	5.998200E-01	7.730000E-01	-3.660600E-01	1.346600E-02	6.125000E-03	1.367260E+00
6.286800E-01	3.691600E+02	1.326000E+00	5.893900E-01	7.548100E-01	-3.552700E-01	1.419500E-02	5.772700E-03	1.335100E+00
6.401000E-01	3.758700E+02	1.290800E+00	5.792900E-01	7.360900E-01	-3.443600E-01	1.489100E-02	5.323400E-03	1.303090E+00
6.515800E-01	3.826000E+02	1.256100E+00	5.694500E-01	7.172800E-01	-3.333400E-01	1.544100E-02	4.797200E-03	1.271415E+00
6.631100E-01	3.893700E+02	1.222400E+00	5.597800E-01	6.985300E-01	-3.222400E-01	1.558100E-02	4.348600E-03	1.240355E+00
6.746900E-01	3.961700E+02	1.189500E+00	5.502600E-01	6.798900E-01	-3.109800E-01	1.556400E-02	4.041400E-03	1.209825E+00
6.863200E-01	4.030000E+02	1.157300E+00	5.408900E-01	6.615000E-01	-2.995300E-01	1.577500E-02	3.781700E-03	1.179845E+00
6.979900E-01	4.098600E+02	1.126200E+00	5.316500E-01	6.431500E-01	-2.879700E-01	1.631200E-02	3.461900E-03	1.150500E+00
7.097200E-01	4.167400E+02	1.096000E+00	5.224700E-01	6.248200E-01	-2.764200E-01	1.705700E-02	3.052300E-03	1.121645E+00
7.214800E-01	4.236500E+02	1.066500E+00	5.133400E-01	6.070000E-01	-2.649800E-01	1.789300E-02	2.670600E-03	1.093420E+00
7.332900E-01	4.305800E+02	1.037100E+00	5.042800E-01	5.901800E-01	-2.536800E-01	1.859500E-02	2.423800E-03	1.065780E+00
7.451300E-01	4.375400E+02	1.007800E+00	4.953200E-01	5.741600E-01	-2.423800E-01	1.902000E-02	2.275200E-03	1.038640E+00
7.570200E-01	4.445200E+02	9.786000E-01	4.864700E-01	5.585000E-01	-2.310200E-01	1.899400E-02	2.184300E-03	1.011785E+00
7.689400E-01	4.515200E+02	9.496300E-01	4.777500E-01	5.434100E-01	-2.196300E-01	1.836600E-02	2.143700E-03	9.853950E-01
7.809000E-01	4.585400E+02	9.209200E-01	4.692000E-01	5.291500E-01	-2.081900E-01	1.717300E-02	2.095500E-03	9.596350E-01
7.928900E-01	4.655800E+02	8.926800E-01	4.608800E-01	5.157600E-01	-1.966700E-01	1.565400E-02	1.993900E-03	9.346600E-01
8.049100E-01	4.726400E+02	8.652100E-01	4.528400E-01	5.030100E-01	-1.851200E-01	1.421600E-02	1.858000E-03	9.105300E-01
8.169600E-01	4.797100E+02	8.388900E-01	4.451200E-01	4.907400E-01	-1.735700E-01	1.298700E-02	1.685200E-03	8.873750E-01
8.290400E-01	4.868100E+02	8.135400E-01	4.377500E-01	4.789300E-01	-1.620100E-01	1.180500E-02	1.504600E-03	8.651100E-01
8.411400E-01	4.939100E+02	7.885600E-01	4.307700E-01	4.676500E-01	-1.504000E-01	1.064400E-02	1.355200E-03	8.434900E-01
8.532700E-01	5.010400E+02	7.640200E-01	4.242600E-01	4.568100E-01	-1.387300E-01	9.686700E-03	1.241100E-03	8.225450E-01
8.654200E-01	5.081700E+02	7.405900E-01	4.182400E-01	4.465900E-01	-1.270700E-01	8.933200E-03	1.181000E-03	8.027100E-01
8.775900E-01	5.153200E+02	7.188000E-01	4.127200E-01	4.373600E-01	-1.155100E-01	8.270100E-03	1.181100E-03	7.844400E-01
8.897800E-01	5.224700E+02	6.986900E-01	4.077800E-01	4.290900E-01	-1.040400E-01	7.662600E-03	1.196800E-03	7.677800E-01
9.019800E-01	5.296400E+02	6.799400E-01	4.035100E-01	4.214400E-01	-9.262200E-02	7.219900E-03	1.174600E-03	7.524450E-01
9.142000E-01	5.368100E+02	6.625200E-01	3.999500E-01	4.144400E-01	-8.116900E-02	6.947900E-03	1.122400E-03	7.384550E-01
9.264400E-01	5.440000E+02	6.467300E-01	3.970400E-01	4.083600E-01	-6.964700E-02	6.800000E-03	1.063400E-03	7.260650E-01
9.386800E-01	5.511900E+02	6.327800E-01	3.947200E-01	4.035100E-01	-5.806200E-02	6.515700E-03	9.533800E-04	7.155050E-01
9.509300E-01	5.583800E+02	6.209900E-01	3.929800E-01	3.999800E-01	-4.642200E-02	6.077000E-03	7.563000E-04	7.069750E-01
9.631900E-01	5.655800E+02	6.116500E-01	3.917900E-01	3.975100E-01	-3.476800E-02	5.638800E-03	5.133100E-04	7.004750E-01
9.754600E-01	5.727800E+02	6.049900E-01	3.910700E-01	3.957700E-01	-2.313800E-02	5.149900E-03	2.866300E-04	6.959150E-01
9.877300E-01	5.799900E+02	6.011200E-01	3.906900E-01	3.948300E-01	-1.154300E-02	4.663800E-03	1.174400E-04	6.933200E-01
1.000000E+00	5.871900E+02	5.999000E-01	3.905600E-01	3.946000E-01	0.000000E+00	4.469300E-03	0.000000E+00	6.925300E-01
